product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Micheldever - Halifax,PIRELLI,1471700,1508010LPISL90,150/80-10 PIR SL90 65L (R),150,80,10,L,65,SL90,0,28.56,SL90,MOTORCYCLE TYRES  10 INCH RIM & BELOW,N,N,,,0,,0,0
tyres,Micheldever - Halifax,MICHELIN,57337,BIBMOUSSE18M14,BIB MOUSSE 140/80-18 M14,,,,,,,0,0,,TUBES  MOTORCYCLE TUBES,N,N,,,0,,0,0
tyres,Micheldever - Halifax,MICHELIN,57338,BIBMOUSSE18M18,BIB MOUSSE MICH 120/90-18 M18,,,,,,TUBE,2,0,,TUBES  MOTORCYCLE TUBES,N,N,,,0,,0,0
tyres,Micheldever - Halifax,MICHELIN,57333,BIBMOUSSE21M15,BIB MOUSSE MICH 80/100-21 M15,,,,,,TUBE,0,0,,TUBES  MOTORCYCLE TUBES,N,N,,,0,,0,0
tyres,Micheldever - Halifax,MICHELIN,57335,BIBMOUSSE19M199,BIB MOUSSE MICH 110/90-19 M199,,,,,,TUBE,2,0,,TUBES  MOTORCYCLE TUBES,N,N,,,0,,0,0
tyres,Micheldever - Halifax,DUNLOP,522511,1955515VDUFASTRE,195/55R15 DLOP FSTRESPONSE 85V,195,55,15,H,85,FASTRESPONSE,0,53.91,FASTRESPONSE,CAR TYRES  15 INCH RIM,N,N,C1,F,0,C,71,2
tyres,Micheldever - Halifax,CONTINENTAL,4511540000,1957015R8COVANC2,195/70R15 CON VANCO 2 104/102R,195,70,15,R,104,COVAN2,0,53.73,VANCO 2,LIGHT TRUCK TYRES  15 INCH RIM,N,N,C2,C,0,C,71,2
tyres,Micheldever - Halifax,MICHELIN,139630,28570195MIXZE2+,285/70R19.5 MI XZE2+144/142M,285,70,19.5,M,144/142,XZE2,0,377.54,XZE2+,HEAVY TRUCK TYRES  19/19.5 INCH RIM,N,N,C3,D,0,B,68,1
tyres,Micheldever - Halifax,GOODYEAR,519992,1657014TGODURAGP,165/70R14 GDYR DURAGRIP 81T,165,70,14,T,81,DURAGRIP,0,28.78,DURAGRIP,CAR TYRES  14 Inch Rim,N,N,C1,E,0,C,68,2
tyres,Micheldever - Halifax,EUROPA,,1300530533RUSS,1300/530X533 RUSSIAN BN3  12PR,1300,53,533,,,,0,0,BN3,AGRICULTURAL TYRES  IMPLEMENT TYRES,N,N,,,0,,0,0
tyres,Micheldever - Halifax,BRIDGESTONE,2911,1107017ZBRBT021F,110/70R17 BST BT021 54W (F) TL,110,70,17,W,54,BT021,6,48.25,BT021,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Halifax,PIRELLI,1966900,27518PPICITYDEMF,2.75-18 PIR CITYDEM 42P TL(F),275,80,18,P,42,CDEMONF,0,17.79,CDEMONF,MOTORCYCLE TYRES  18 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Halifax,CONTINENTAL,,TUT14CONTITUBE,90/100-14 T14 CONTI TUBE,,,,,,,0,0,,TUBES  MOTORCYCLE TUBES,N,N,,,0,,0,0
tyres,Micheldever - Halifax,CONTINENTAL,3528080000,2454518ZCOSPT2J,245/45ZR18 CONTI SPT 2 XL J,245,45,18,ZR,,COSPT2,0,114.3,COSPT2,CAR TYRES  18 Inch Rim,Y,N,C1,F,0,B,72,2
tyres,Micheldever - Halifax,R H CLAYDON,,24811C4BKTATTL,24/8X11 BKT AT SPORT,,,,,,,0,0,,AGRICULTURAL TYRES  IMPLEMENT TYRES,N,N,,,0,,0,0
tyres,Micheldever - Halifax,R H CLAYDON,,23126C12BKT135,23.1/18-26 BKT 135 12PR,23.1,,26,,,,0,0,135,AGRICULTURAL TYRES  TRACTOR REAR,N,N,,,0,,0,0
tyres,Micheldever - Halifax,R H CLAYDON,,24110010C04BKTAT,24X1100-10 BKT SPTS AT108 TR,,,,,,,0,0,,AGRICULTURAL TYRES  ATV TYRES,N,N,,,0,,0,0
tyres,Micheldever - Halifax,BRIDGESTONE,79167,2054516ZBRER300X,205/45R16 BST ER300 87W XL,205,45,16,W,87,ER300,1,61.95,ER300,CAR TYRES  16 Inch Rim,Y,N,C1,F,0,C,72,2
tyres,Micheldever - Halifax,BRIDGESTONE,2705,2454517ZBR050AXL,245/45R17 BST RE050A AO XL 99Y,245,45,17,Y,99,RE050A,5,91.15,RE050A,CAR TYRES  17 INCH RIM,Y,N,C1,E,0,C,73,3
tyres,Micheldever - Halifax,MICHELIN,285470,2356517XMIDIAMX,235/65R17 MICH DIAM 108V XLNO,235,65,17,V,108,DIAM,2,89.4,DIAMARIS,CAR TYRES  4 WHEEL DRIVE TYRES,Y,N,C1,C,0,B,71,2
