product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Walsall,R H CLAYDON,,75016SKING3RIB8P,750-16 S/KING 3RIB T/FRONT 8PL,,,,,,,0,0,,AGRICULTURAL TYRES  FRONT TRACTOR TYRES,N,N,,,0,,0,0
tyres,Walsall,BUDGET,MV66,1656513TBUMINERV,165/65R13 MINERVA F109 77T,165,65,13,T,77,F109,0,16.95,F109,CAR TYRES  13 INCH RIM,N,N,C1,E,0,E,71,3
tyres,Walsall,MICHELIN,10091,2755519XMILATSPT,275/55R19 MICH LAT SPT 111V MO,275,55,19,V,111,LATSPT,0,149.79,LATSPT,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,C,0,B,72,2
tyres,Walsall,PIRELLI,1447100,2056516XPISTR,205/65R16 PIR SC STR 95H,205,65,16,H,95,STR,0,67.82,STR,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,F,0,C,71,2
tyres,Walsall,MAXXIS,2788130,1905017ZMASPMXDM,190/50-17 MAXX SPMX DIMOND 73W,190,50,17,W,73,DIAMOND,0,72.18,DIAMOND,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,BUDGET,,38565225TTSMZA,385/65R225 TTS MZA RE T,385,65,225,,,,0,177.75,TTS,HEAVY TRUCK TYRES  HEAVY TRUCK REMOULDS,N,N,,,0,,0,0
tyres,Walsall,KIRKBY,,110016MALH3RIB,1100X16 MALHOLTRA 3RIB 10PLY,,,,,,,0,0,,AGRICULTURAL TYRES  IMPLEMENT TYRES,N,N,,,0,,0,0
tyres,Walsall,DUNLOP,526924,1955515HDUWINSPT,195/55R15 DLOP WINTSPRT 4D 85H,195,55,15,H,85,WINSP4D,0,62.57,SP 4D,CAR TYRES  WINTER CAR,N,N,C1,E,0,C,68,1
tyres,Walsall,UNKNOWN,,MOPLANT1258018,12.5/80-18 MOPLANT NAILGUARD,,,,,,,0,0,,TUBES  AGRI TUBES - SPECIALS,N,N,,,0,,0,0
tyres,Walsall,DUNLOP,524701,2155017VDUWINSPT,215/50R17 DLP WINTSPT3D 95V XL,215,50,17,V,95,WINSP3D,0,105.82,SP 3D,CAR TYRES  WINTER CAR,Y,N,C1,E,0,E,69,1
tyres,Walsall,BUDGET,,1955015VBUWANLI,195/50R15 WANLI S1088 82V,195,50,15,V,82,S1088,0,19.25,S1088,CAR TYRES  15 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,BUDGET,6.95031E+12,2055016ZBUWANLI,205/50R16 WANLI 87W,205,50,16,W,87,,0,28,,CAR TYRES  16 Inch Rim,N,N,C1,E,0,E,71,2
tyres,Walsall,UNKNOWN,,ZW08406,45GM SLIM ADHESIVE WGT SINCLAI,,,,,,,0,0,,NEW REPAIR MATERIALS  Stick On Weight,N,N,,,0,,0,0
tyres,Walsall,BUDGET,,21575175VACWDE,215/75R175 VAC WDE RE D,215,75,17.5,,,,0,91.49,WDE,HEAVY TRUCK TYRES  HEAVY TRUCK REMOULDS,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,S155139-12DAKAR,7 X 15 DAKAR 5-139 ET-12,,,,,,,0,0,,WHEELS & RIMS  4X4 WHEELS - STEEL,N,N,,,0,,0,0
tyres,Walsall,PIRELLI,1200400,1207014LPIEVO21,120/70-14 PIR EVO21 55L TL (F),120,70,14,L,55,EVO21,0,24.92,EVO21,MOTORCYCLE TYRES  14 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,BUDGET,,1856515HBURAPID,185/65R15 RAPID P309 88H,185,65,15,H,88,P309,0,22.8,P309,CAR TYRES  15 INCH RIM,N,N,C1,E,0,B,70,2
tyres,Walsall,BUDGET,,2055016ZBURAPID,205/50R16 RAPID P609 87W,205,50,16,W,87,P609,0,27.95,P609,CAR TYRES  16 Inch Rim,N,N,C1,E,0,B,71,2
tyres,Walsall,BUDGET,,2155516ZBURAPID,215/55R16 RAPID P609 97W XL,215,55,16,W,97,P609,0,25.95,P609,CAR TYRES  16 Inch Rim,Y,N,C1,B,0,B,71,2
tyres,Walsall,BUDGET,,2054017ZBURAPID,205/40R17 RAPID P609 84W XL,205,40,17,W,84,P609,0,22.8,P609,CAR TYRES  17 INCH RIM,Y,N,NA,,0,,0,0
