product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Micheldever - Halifax,DUNLOP,632145,1009019MDUGMAX11,100/90-19 DLOP 57M GEOMAX MX11 (R),100,90,19,M,57,MX11,1,47.74,MX11,MOTORCYCLE TYRES  19 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,DUNLOP,633305,6010014MDUGEOMAX,60/100-14 DLOP 30M GEOMAX MX52 (F),60,100,14,M,30,MX52,1,28.24,MX52,MOTORCYCLE TYRES  14 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,DUNLOP,633311,7010017MDUGMAX52,70/100-17 DLOP 40M GEOMAX MX52 (F),70,100,17,M,40,MX52,1,27.07,MX52,MOTORCYCLE TYRES  17 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,DUNLOP,633306,9010014MDUGMAX32,90/100-14 DLOP 49M GEOMAX MX32 (R),90,100,14,M,49,MX32,1,29.31,MX32,MOTORCYCLE TYRES  14 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,DUNLOP,633304,6010014MDUGMAX32,60/100-14 DLOP 30M GEOMAX MX32 (F),60,100,14,M,30,MX32,1,28.24,MX32,MOTORCYCLE TYRES  14 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,DUNLOP,633310,7010017MDUGMAX32,70/100-17 DLOP 40M GEOMAX MX32 (F),70,100,17,M,40,MX32,1,27.07,MX32,MOTORCYCLE TYRES  17 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,DUNLOP,633292,8010012MDUGMAX32,80/100-12 DLOP 41M GEOMAX MX32 (R),80,100,12,M,41,MX32,1,25.74,MX32,MOTORCYCLE TYRES  12 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,DUNLOP,633287,6010010JDUGMX52,60/100-10 DLOP 33J GEOMAX MX52 (F),60,100,10,J,DU,MX52,1,16.5,MX32,MOTORCYCLE TYRES  10 INCH RIM & BELOW,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,DUNLOP,633289,7010010JDUGMAX52,70/100-10 DLOP 41J GEOMAX MX52 (R),70,100,10,J,41,MX52,1,18.83,MX52,MOTORCYCLE TYRES  10 INCH RIM & BELOW,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,DUNLOP,633290,6010012JDUGMAX52,60/100-12 DLOP 36J GEOMAX MX52 (F),60,100,12,J,36,MX52,0,18.3,MX52,MOTORCYCLE TYRES  12 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,MICHELIN,210428,31580225MIXNRGYS,315/80R22.5 MICH X SVRGR XZ 156L,315,80,22.5,L,156/150,XENERGY,0,413.71,XENERGY,HEAVY TRUCK TYRES  22.5 INCH RIM,N,N,C3,B,0,C,67,1
tyres,Micheldever - Halifax,B.F. GOODRICH,718795,2054517VBFGGRIP,205/45R17 BFG G-GRIP 88V XL,205,45,17,V,88,GGRIP,0,64.44,GGRIP,CAR TYRES  17 INCH RIM,Y,N,C1,E,0,B,69,1
tyres,Micheldever - Halifax,MICHELIN,324862,2054517ZMIPRIM3,205/45R17 MICH PRIM 3* 88W XL,205,45,17,W,88,PRIM3,0,91.56,PRIM3,CAR TYRES  17 INCH RIM,Y,N,C1,C,0,A,69,1
tyres,Micheldever - Halifax,AVALINI WHEELS,,A195120ET15CAL,ALLOY WHEEL 19" 5X120 ET 15 CALIBER,,,,,,,0,0,,WHEELS & RIMS  CAR ALLOY WHEELS,N,N,,,0,,0,0
tyres,Micheldever - Halifax,UNKNOWN,,2354517ZBUBCTS80,235/45R17 BCT S800 97W DM,235,45,17,W,97,S800,0,19.05,S800,CAR TYRES  17 INCH RIM,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,MICHELIN,197174,2254517VMIALP5,225/45R17 MICH ALPIN 5 94VXL,225,45,17,V,94,ALPIN5,0,120.53,ALPIN5,CAR TYRES  WINTER CAR,Y,N,C1,E,0,B,71,2
tyres,Micheldever - Halifax,AIRVERT,,VB581-A,BULB 581,,,,,,,0,0,,SERVICING PARTS  Bulbs,N,N,,,0,,0,0
tyres,Micheldever - Halifax,BUDGET,BWB022,2154017ZBUBRIWAY,215/40R17 BRIWAY BWU66 87W XL,215,40,17,W,87,BWU66,0,26.75,BWU66,CAR TYRES  17 INCH RIM,Y,N,C1,E,0,C,72,3
tyres,Micheldever - Halifax,BUDGET,JFCX047,2253520ZBUHAIDA,225/35R20 HAIDA HD921 90W,225,35,20,W,90,HD921,0,39.95,HD921,CAR TYRES  19 INCH RIM,N,N,C1,E,0,C,72,2
tyres,Micheldever - Halifax,BUDGET,BWB033,2354018ZBUBRIWAY,235/40R18 BRIWAY BWU66 95W XL,235,40,18,W,95,BWU66,0,30.95,BWU66,CAR TYRES  18 Inch Rim,Y,N,C1,E,0,C,74,3
