product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Walsall,MICHELIN,15450,1905017ZMIPOWER3,190/50R17 MICH POWER3 73W,190,50,17,W,73,POWER3,0,104.95,POWER3,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,MICHELIN,796739,1905517ZMIPOWER3,190/55R17 MICH POWER3 75W,190,55,17,W,75,POWER3,0,112.11,POWER3,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,MICHELIN,761091,1207017ZMIPCUPA,120/70R17 MICH POWERCUPA 58W,120,70,17,W,58,POWERCUPA,0,93.19,POWERCUPA,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,MICHELIN,600696,1207017ZMISUPSPT,120/70R17 MICH SUPERSPORT 58W,120,70,17,W,58,SUPERSPORT,0,80.28,SUPERSPORT,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,MICHELIN,293281,1805517ZMISUPSPT,180/55R17 MICH SUPERSPORT 73W,180,55,17,W,73,SUPERSPORT,0,109.91,SUPERSPORT,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,MICHELIN,698496,1905017ZMISUPSPT,190/50R17 MICH SUPERSPORT 73W,190,50,17,W,73,SUPERSPORT,0,112.3,SUPERSPORT,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,MICHELIN,87127,1905517ZMISUPSPT,190/55R17 MICH SUPESPT 75W (R,190,55,17,W,75,SUPERSPORT,0,114.69,SUPERSPORT,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,MICHELIN,421457,1207017ZMIPOWER3,120/70R17 MICH POWER3 58W,120,70,17,W,58,POWER3,2,74.95,POWER3,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,MICHELIN,24137,1407017SMISTREET,140/70-17 MICH STREET 66S (R),140,70,17,S,66,PILOTSTREET,0,37.52,PILOTSTREET,MOTORCYCLE TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,R H CLAYDON,,2211008BKTAT1082,22/1100-8 BKT AT109 BLOCK 2PLY,22,1100,8,,,AT109,0,0,AT109,AGRICULTURAL TYRES  TURF TYRES,N,N,NA,,0,,0,0
tyres,Walsall,UNKNOWN,,2154516VCOPREM2D,215/45R16 CONT PREM 2 90V  DA,215,45,16,V,90,,0,40.85,,CAR TYRES  16 Inch Rim,N,N,NA,,0,,0,0
tyres,Walsall,GOODYEAR,566791,2156017R8GOVECT2,215/60R17 GDYR VECT2 109T/104H,215,60,17,H,109/104,VECTOR2,0,107.33,GOVECTOR,LIGHT TRUCK TYRES  VAN ALL WEATHER,N,N,C2,E,0,C,72,2
tyres,Walsall,CONTINENTAL,3527440000,2154517VCOSPTCN5,215/45R17 CONTI SPRT CONT5 87V,215,45,17,V,87,COSPT5,0,76.65,COSPT5,CAR TYRES  17 INCH RIM,N,N,C1,E,0,A,71,2
tyres,Walsall,CONTINENTAL,3500510000,2056015ZCOPREM2,205/60R15 CONTI PREMIUM 2 91W,205,60,15,W,91,COPREM2,0,58.47,C0PREM2,CAR TYRES  15 INCH RIM,N,N,C1,E,0,B,71,2
tyres,Walsall,MICHELIN,412394,2055516VMIPRIM3,205/55R16 MICH PRIM3 91V,205,55,16,V,91,PRIM3,12,47.8,PRIM3,CAR TYRES  16 Inch Rim,N,N,C1,C,0,A,69,2
tyres,Walsall,MICHELIN,416923,2055516ZMIPRIM3,205/55R16 MICH PRIM3 91W,205,55,16,W,91,PRIM3,11,50.75,PRIM3,CAR TYRES  16 Inch Rim,N,N,C1,C,0,A,69,2
tyres,Walsall,UK PARTS ALLIANCE,,S3131,ENERGIZER LITHIUM AAA 4PK,,,,,,,0,0,,BATTERIES  Dry Battery,N,N,,,0,,0,0
tyres,Walsall,PIRELLI,1952900,38565225PIFH88,385/65R22.5 PIR FH88 158L,385,65,225,L,158,FH88,0,353.2,FH88,HEAVY TRUCK TYRES  22.5 INCH RIM,N,N,C3,C,0,A,71,2
tyres,Walsall,YOKOHAMA,F2689,2256018HYOV902AW,225/60R18 YOKO WDRV V902A 100H,225,60,18,H,100,WDRIVE,0,106.46,V902A,CAR TYRES  WINTER CAR,N,N,C1,F,0,C,74,3
tyres,Walsall,PIRELLI,1972200,19515XPISCSTR,195/80R15 PIR SC STR 96T,195,80,15,T,96,STR,0,59.71,STR,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,F,0,C,71,2
