product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Walsall,BUDGET,,2257015R8BUHIFLY,225/70R15 HIFL2000 8P 112/110R,225,70,15,R,112/110,,0,33.7,SUPER2000,LIGHT TRUCK TYRES  15 INCH RIM,N,N,C2,E,0,C,72,2
tyres,Walsall,HANKOOK,1009228,2355018ZHKK110,235/50R18 HKOOK K110 XL 101Y,235,50,18,Y,101,K110,0,106.11,K110,CAR TYRES  18 Inch Rim,Y,N,C1,B,0,B,70,2
tyres,Walsall,BUDGET,,2355517ZBUSAGI,235/55R17 SAGITAR P607 103W,235,55,17,W,103,P607,0,34.45,P607,CAR TYRES  17 INCH RIM,N,N,,,0,,0,0
tyres,Walsall,HANKOOK,1009143,2454518ZHKK110,245/45R18 HKOOK K110 XL 100Y,245,45,18,Y,100,K110,0,105.46,K110,CAR TYRES  18 Inch Rim,Y,N,C1,C,0,B,70,2
tyres,Walsall,BUDGET,,2556516XBUCHEN,255/65R16 CHENGSHAN  109T,255,65,16,T,109,,0,51.53,,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,NA,,0,,0,0
tyres,Walsall,HANKOOK,3001095,31580225HKDH05,315/80R22.5 HANK DH05 154/150M,315,80,22.5,M,154/150,DH05,0,299.53,DH05,HEAVY TRUCK TYRES  22.5 INCH RIM,N,N,C3,E,0,B,75,2
tyres,Walsall,UNKNOWN,,BAT038Y,038 YUASA PRO BATTERY,,,,,,,0,40.5,,BATTERIES  Wet Battery,N,N,,,0,,0,0
tyres,Walsall,BU,,BSR0110,BSR - BRSTON SUPP RING RAV 4,,,,,,,0,0,,TUBES  CAR TUBES,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,BWCONT045,ALLOY WEIGHTS (45 GRAM),,,,,,,0,0,,NEW REPAIR MATERIALS  Stick On Weight,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,BWCONT050,ALLOY BALANCE WEIGHT (50 GM,,,,,,,0,0,,NEW REPAIR MATERIALS  Stick On Weight,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,BWSLIM005,STEEL BALANCE WEIGHT (5 GM),,,,,,,0,0,,NEW REPAIR MATERIALS  European Standard,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,BWSLIM010,STEEL BALANCE WEIGHT (10 GM,,,,,,,0,0,,NEW REPAIR MATERIALS  European Standard,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,BWSLIM015,STEEL BALANCE WEIGHT (15 GM,,,,,,,0,0,,NEW REPAIR MATERIALS  European Standard,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,BWSLIM020,STEEL BALANCE WEIGHT (20 GM,,,,,,,0,0,,NEW REPAIR MATERIALS  European Standard,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,BWSLIM025,STEEL BALANCE WEIGHT (25 GM,,,,,,,0,0,,NEW REPAIR MATERIALS  European Standard,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,BWSLIM030,STEEL BALANCE WEIGHT (30 GM,,,,,,,0,0,,NEW REPAIR MATERIALS  European Standard,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,BWSLIM035,STEEL BALANCE WEIGHT (35 GM,,,,,,,0,0,,NEW REPAIR MATERIALS  European Standard,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,BWSLIM040,STEEL BALANCE WEIGHT (40 GM,,,,,,,0,0,,NEW REPAIR MATERIALS  European Standard,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,BWSLIM050,STEEL BALANCE WEIGHT (50 GM,,,,,,,0,0,,NEW REPAIR MATERIALS  Stick On Weight,N,N,,,0,,0,0
tyres,Walsall,UNKNOWN,,CHALK,CHALK (SINGULAR),,,,,,,0,0,,NEW REPAIR MATERIALS  Lubricants & Repai,N,N,,,0,,0,0
