product_cat,name,pa_brand,,sku,short description,pa_width,pa_profile,pa_rim-size,pa_speed,,image,stock,price,pa_tread-pattern,description,pa_extraload,pa_runflat,pa_tyreclass,pa_rrc-grade,pa_wetgrip,pa_wetgrip-grade,pa_noisedb,pa_bar-rating
tyres,Micheldever - Halifax,MICHELIN,,246518MIP2B.,24/65R18 MICH P2B,24,65,18,,,,0,0,P2B,CAR TYRES  CAR COMPETION TYRES Road,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,MICHELIN,37143,276818MISLICKS9F,27/68-18 MICH SLICK S9F,27,68,18,,,,0,0,S9F,CAR TYRES  CAR COMPETION TYRES Road,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,PIRELLI,1877700,2753520VPIW240,275/35R20 PIR W240 SZ S2 102V XL,275,35,20,V,102,W240,0,273.72,W240,CAR TYRES  WINTER CAR,Y,N,C1,C,0,C,73,2
tyres,Micheldever - Halifax,DUNLOP,652939,36019HDUK81TT100,3.60-19 DLOP K81 TT100 52H (U),3.6,,19,H,52,K81,0,58.5,K81,MOTORCYCLE TYRES  19 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Halifax,GT RADIAL,B276,2055515VBUGTBAX2,205/55R15 GT CHAMPIRO BAX2 88V,205,55,15,V,88,BAX2,0,33.74,BAX2,CAR TYRES  15 INCH RIM,N,N,C1,E,0,C,71,3
tyres,Micheldever - Halifax,GT RADIAL,100A1286,19514R8BUGTEX,195R14 GT MAXMILER EX 106/104R,195,80,14,R,106/104,MAXEX,28,36.05,MAXEX,LIGHT TRUCK TYRES  14 INCH RIM,N,N,C2,E,0,C,72,2
tyres,Micheldever - Halifax,BU,,1842614MALAH,18.4X26 MALAHATRA 14PLY O/CEN,18.4,,26,,,,0,0,,AGRICULTURAL TYRES  TRACTOR REAR,N,N,,,0,,0,0
tyres,Micheldever - Halifax,GOODYEAR,526390,2454019ZGOEXCELR,245/40R19 GDYR EXCEL*98Y XLROF,245,40,19,Y,98,EXCEL,0,180.14,EXCELLENCE,CAR TYRES  19 INCH RIM,Y,Y,C1,E,0,B,69,1
tyres,Micheldever - Halifax,MICHELIN,224619,1507014SMICITYGR,150/70-14 MICH CITY GRIP 66S R,150,70,14,S,66,CITY GRIP,1,38.87,CITY GRIP,MOTORCYCLE TYRES  14 INCH RIM,N,N,,,0,,0,0
tyres,Micheldever - Halifax,MICHELIN,187170,2257015R8MIAGALP,225/70R15 MICH AGILIS ALP 112R,225,70,15,R,112,ALPIN,0,87.97,AGILIS,LIGHT TRUCK TYRES  15 INCH RIM,N,N,C2,C,0,B,71,2
tyres,Micheldever - Halifax,MICHELIN,860100,2355518XMILATTR,235/55R18 MICH LAT TR HP 100H,235,55,18,H,100,LATTOURHP,8,102.75,LATTOURHP,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,C1,C,0,C,69,2
tyres,Micheldever - Halifax,BRIDGESTONE,3588,2254517ZBRS001,225/45R17 BST S001 91Y,225,45,17,Y,91,S001,0,61.95,S001,CAR TYRES  17 INCH RIM,N,N,C1,G,0,B,72,3
tyres,Micheldever - Halifax,CONTINENTAL,5210210000,31560225COHDL2,315/60R22.5 CONTI HDL2+152/148L,315,60,22.5,L,152/148,HDL2,0,375.65,HDL2,HEAVY TRUCK TYRES  22.5 INCH RIM,N,N,C2,D,0,C,75,2
tyres,Micheldever - Halifax,KUMHO,2148163,2254518ZBUKUKU39,225/45R18 KUMHO KU39 95Y XL,225,45,18,Y,95,KU39,50,69.1,KU39,CAR TYRES  18 Inch Rim,Y,N,C1,C,0,B,74,3
tyres,Micheldever - Halifax,INSA TURBO,3.02061E+11,1757013TBUITWINT,175/70R13 IT T2 82T WINTER,175,70,13,T,82,T2,0,21.95,T2,CAR TYRES  WINTER CAR,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,INSA TURBO,3.02061E+11,1756514TBUITWINT,175/65R14 INSA TURBO T2 82T WIN REM,175,65,14,T,82,T2,0,19.35,T2 WINTER,CAR TYRES  WINTER CAR,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,CGS TYRES UK LTD,,16930C14MITTL09,16.9-30 MITAS TL09 14PLY IND L,,,,,,,0,0,,AGRICULTURAL TYRES  TRACTOR REAR,N,N,,,0,,0,0
tyres,Micheldever - Halifax,MICHELIN,354609,2555518XMI4X4DIA,255/55R18 MICH 4X4 DIAMRS 105W,255,55,18,W,105,DIAM,1,124.64,DIAMARIS,CAR TYRES  4 WHEEL DRIVE TYRES,N,N,NA,,0,,0,0
tyres,Micheldever - Halifax,VREDESTEIN,8.71469E+12,13575430.9C14VRE,13.5/75-430.9 VSTEIN AW SPEC,,,,,,,0,0,,AGRICULTURAL TYRES  IMPLEMENT TYRES,N,N,,,0,,0,0
tyres,Micheldever - Halifax,DUNLOP,515548,2055017HDUWINTSP,205/50R17 DLOP WINT SPT 3D 93H,205,50,17,H,93,SPT3D,0,102.41,SPT3D,CAR TYRES  WINTER CAR,N,N,C1,E,0,E,68,1
tyres,Micheldever - Halifax,AVON,4168918,2254517ZAVZV5,225/45R17 AVON ZV5 91Y,225,45,17,Y,91,ZV5,0,61.1,ZV5,CAR TYRES  17 INCH RIM,N,N,C1,C,0,C,71,2
tyres,Micheldever - Halifax,UNIROYAL,3621320000,1856514HUNRAINEX,185/65R14 UNIRYL RAIN EXP 86H,185,65,14,H,86,RAINEXPERT,0,38.37,RAINEXPERT,CAR TYRES  14 Inch Rim,N,N,C1,E,0,B,70,2
tyres,Micheldever - Halifax,AUTOGRIP,AG101P1403,1856514HBUFRF101,185/65R14 AUTOGRIP F101 86H,185,65,14,H,86,F101,0,22.39,F101,CAR TYRES  14 Inch Rim,N,N,C1,E,0,E,72,3
tyres,Micheldever - Halifax,FULLRUN,FR388P1505,2056515VBUFR388,205/65R15 FULLRUN PC388 94V,205,65,15,V,94,,0,23.15,PC388,CAR TYRES  15 INCH RIM,N,N,C1,E,0,C,71,2
